XSRRCR,XRETH4R,XSEXR,XCPAY1R,NSAMP,NSTRAT,STRATUM,RESPSTAT2
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,1,866,12656,87,3
2,2,1,1,866,12656,87,3
2,2,1,1,866,12656,87,3
2,2,1,1,866,12656,87,3
2,2,1,1,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,1,866,12656,87,3
2,2,1,1,866,12656,87,3
2,2,1,1,866,12656,87,3
2,2,1,1,866,12656,87,3
2,2,1,1,866,12656,87,3
2,2,1,1,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,2,866,12656,87,3
2,2,1,3,490,11809,88,1
2,2,1,4,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,2,490,11809,88,1
2,2,1,2,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,4,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
1,1,1,7,490,11809,88,1
2,1,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,4,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,2,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,2,2,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,1,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,4,490,11809,88,1
1,1,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,4,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
6,2,1,2,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,1,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,5,490,11809,88,1
2,1,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,1,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,1,1,3,490,11809,88,1
2,2,1,4,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,4,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,4,490,11809,88,1
2,2,1,3,490,11809,88,1
2,2,1,3,490,11809,88,1
8,2,1,3,490,11809,88,3
8,1,1,1,490,11809,88,3
2,2,1,3,490,11809,88,4
2,2,1,3,490,11809,88,4
2,2,1,4,490,11809,88,4
2,2,1,4,490,11809,88,4
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,2,490,11809,88,2
2,2,1,2,490,11809,88,2
2,2,1,2,490,11809,88,2
2,2,1,2,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,1,1,3,490,11809,88,2
2,1,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,2,490,11809,88,2
2,2,1,2,490,11809,88,2
2,2,1,2,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,1,1,3,490,11809,88,2
2,1,1,3,490,11809,88,2
2,1,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,1,1,3,490,11809,88,2
2,1,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,5,490,11809,88,2
2,2,1,5,490,11809,88,2
2,2,1,5,490,11809,88,2
2,1,1,3,490,11809,88,2
2,1,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,1,1,3,490,11809,88,2
2,1,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,1,1,3,490,11809,88,2
2,1,1,3,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,4,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,2
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,4,490,11809,88,3
2,2,1,4,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,3,490,11809,88,3
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,3,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,1
2,2,1,4,162,5162,89,4
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,3,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,2
2,2,1,4,162,5162,89,3
2,2,1,4,162,5162,89,3
2,2,1,4,162,5162,89,3
2,2,1,4,162,5162,89,3
2,2,1,4,162,5162,89,3
2,2,1,4,162,5162,89,3
2,2,1,4,162,5162,89,3
2,2,1,4,162,5162,89,3
2,2,1,4,162,5162,89,3
2,2,1,4,162,5162,89,3
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,1
2,2,1,4,21,487,90,2
2,2,1,4,21,487,90,2
2,2,1,4,21,487,90,2
2,2,1,4,21,487,90,2
2,2,1,4,21,487,90,2
2,2,1,4,73,1444,91,1
2,2,1,5,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,1,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
2,2,1,4,73,1444,91,1
8,2,1,1,73,1444,91,3
2,2,1,5,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,2,1,4,73,1444,91,2
2,1,1,6,248,2351,92,1
2,2,1,6,248,2351,92,1
2,2,1,6,248,2351,92,1
2,2,1,6,248,2351,92,1
2,2,1,6,248,2351,92,1
